,att_id,att_name,att_cat,att_price,score
6,6,whistler_small-group_day_trip_from_vancouver,featured_tours_and_tickets,145.0,5.0
625,1355,ultimate_day_tour_to_victoria,tours_&_sightseeing,363.56,4.88280641314525
214,428,ultimate_day_tour_to_victoria,day_trips_&_excursions,363.56,3.659990112847299
5,5,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,featured_tours_and_tickets,204.42,3.450282645704016
1394,3377,ultimate_day_tour_to_victoria,recommended_experiences,363.56,3.3734140055073314
581,1303,vancouver_city_sightseeing_tour,tours_&_sightseeing,80.0,3.3101063548010194
705,1571,niagara_falls_canada_tour_from_niagara_usa,tours_&_sightseeing,156.71,2.8406760863694176
1113,2419,ottawa_river_historic_sightseeing_cruise,family_friendly,28.0,2.745776716134663
1194,2609,ultimate_day_tour_to_victoria,luxury_&_special_occasions,363.56,2.7226136442459037
1050,2239,niagara_falls_day_tour_from_toronto,family_friendly,94.92,2.208351947011399
78,135,summer_whale_watching_on_vancouver_island,"cruises,_sailing_&_water_tours",145.95,2.077928045040549
0,0,vancouver_city_sightseeing_tour,featured_tours_and_tickets,80.0,2.006882739231702
588,1310,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",tours_&_sightseeing,158.0,1.9293256116067656
597,1323,niagara_on_the_lake_wine_tour_with_cheese_pairing,tours_&_sightseeing,83.62,1.8509006725084378
1444,3431,flavors_of_old_montreal_walking_tour,recommended_experiences,68.0,1.6986622822711779
919,2025,little_italy_walking_food_tour_in_vancouver,walking_&_biking_tours,73.0,1.6889727298205057
475,1081,2_hour_banff_horseback_riding_adventure,outdoor_activities,124.95,1.6715635799272575
1054,2243,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,family_friendly,57.5,1.576545008260868
965,2088,ultimate_day_tour_to_victoria,water_sports,363.56,1.500803771446923
598,1324,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,tours_&_sightseeing,136.26,1.4089807793159999
1473,3470,whistler_sasquatch_zipline,recommended_experiences,135.45,1.393359024620051
1059,2248,niagara_on_the_lake_wine_tour_with_cheese_pairing,family_friendly,83.62,1.3714330590077684
584,1306,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,tours_&_sightseeing,149.89,1.362132737851813
1058,2247,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,family_friendly,169.0,1.3504325223734852
403,887,ultimate_day_tour_to_victoria,sightseeing_tickets_&_passes,363.56,1.3101521457778618
280,583,niagara_falls_one_day_sightseeing_tour_from_toronto,"food,_wine_&_nightlife",99.0,1.295621052867511
1565,3585,overnight_camping_and_river-rafting_trip_in_squamish,recommended_experiences,425.24,1.2127714651816146
1305,3285,niagara_falls_day_tour_from_toronto,recommended_experiences,94.92,1.1977689942806657
1309,3289,quebec_city_walking_tour,recommended_experiences,30.99,1.1185502488009162
608,1335,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",tours_&_sightseeing,72.45,1.1164669376152763
545,1202,call_of_the_wild_atv_tour,outdoor_activities,156.45,1.0908098210614692
1191,2606,niagara_falls_helicopter_tour,luxury_&_special_occasions,145.0,1.0791593946224494
56,82,ultimate_day_tour_to_victoria,"cruises,_sailing_&_water_tours",363.56,1.0695805888608882
197,406,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,day_trips_&_excursions,210.0,1.039267936182931
147,301,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,cultural_&_theme_tours,149.89,0.996661565977367
443,980,ultimate_day_tour_to_victoria,outdoor_activities,363.56,0.9901155076730317
1115,2421,interactive_pirate_cruise_from_granville_island,family_friendly,34.5,0.9517904729502775
1060,2249,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,family_friendly,136.25,0.9431583895923314
615,1343,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,tours_&_sightseeing,144.59,0.914994076551773
976,2124,three_sisters_sea_kayaking_day_tour,water_sports,136.85,0.9128099347330687
880,1942,vancouver_biking_and_hiking_tour_including_lunch,walking_&_biking_tours,135.5,0.9050152884031497
1341,3321,vancouver_highlights_bike_tour,recommended_experiences,94.45,0.8963090955736968
1419,3406,wild_current_canoe_adventure_at_pyramid_lake,recommended_experiences,120.0,0.8958493037117425
203,413,niagara_on_the_lake_wine_tour_with_cheese_pairing,day_trips_&_excursions,83.62,0.8874196122766863
619,1348,toronto's_original_brunch_food_tour,tours_&_sightseeing,99.0,0.8823471842804258
431,966,niagara_falls_helicopter_tour,outdoor_activities,145.0,0.8690852943542821
1336,3316,niagara-on-the-lake_wine_tour_and_tastings_with_transport,recommended_experiences,40.0,0.8606207401537564
1142,2462,skagway_shore_excursion:_full-day_tour_of_the_yukon,shore_excursions,157.45,0.8367705377707302
1068,2258,niagara_falls_helicopter_tour,family_friendly,145.0,0.8349662852781514
47,72,half-day_whale_watching_adventure_from_vancouver,"cruises,_sailing_&_water_tours",181.13,0.8338690475817013
