,att_id,att_name,att_cat,att_price,score
6,6,whistler_small-group_day_trip_from_vancouver,featured_tours_and_tickets,145.0,5.0
622,1355,ultimate_day_tour_to_victoria,tours_&_sightseeing,363.56,4.88280321332228
214,428,ultimate_day_tour_to_victoria,day_trips_&_excursions,363.56,3.6599794042736282
5,5,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,featured_tours_and_tickets,204.42,3.4502629366861695
1388,3377,ultimate_day_tour_to_victoria,recommended_experiences,363.56,3.3733951560469833
579,1303,vancouver_city_sightseeing_tour,tours_&_sightseeing,80.0,3.3100986876549214
1412,3404,stanley_park_horse-drawn_tours,recommended_experiences,42.0,2.8710762449167944
703,1571,niagara_falls_canada_tour_from_niagara_usa,tours_&_sightseeing,156.71,2.8406518983079367
1109,2419,ottawa_river_historic_sightseeing_cruise,family_friendly,28.0,2.745731827944863
1190,2609,ultimate_day_tour_to_victoria,luxury_&_special_occasions,363.56,2.722591731268533
1047,2239,niagara_falls_day_tour_from_toronto,family_friendly,94.92,2.208290703900285
78,135,summer_whale_watching_on_vancouver_island,"cruises,_sailing_&_water_tours",145.95,2.0778935495844126
0,0,vancouver_city_sightseeing_tour,featured_tours_and_tickets,80.0,2.006825822946524
585,1310,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",tours_&_sightseeing,158.0,1.9293061233350124
594,1323,niagara_on_the_lake_wine_tour_with_cheese_pairing,tours_&_sightseeing,83.62,1.8508501904251091
1439,3431,flavors_of_old_montreal_walking_tour,recommended_experiences,68.0,1.6986372346491825
915,2025,little_italy_walking_food_tour_in_vancouver,walking_&_biking_tours,73.0,1.6889473765715783
473,1081,2_hour_banff_horseback_riding_adventure,outdoor_activities,124.95,1.6715108924731663
1050,2243,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,family_friendly,57.5,1.5764998081261241
961,2088,ultimate_day_tour_to_victoria,water_sports,363.56,1.5007636486041247
595,1324,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,tours_&_sightseeing,136.26,1.408929181920021
1468,3470,whistler_sasquatch_zipline,recommended_experiences,135.45,1.3933368791091547
1055,2248,niagara_on_the_lake_wine_tour_with_cheese_pairing,family_friendly,83.62,1.3713781898692234
581,1306,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,tours_&_sightseeing,149.89,1.362080255541392
1054,2247,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,family_friendly,169.0,1.350387567947306
402,887,ultimate_day_tour_to_victoria,sightseeing_tickets_&_passes,363.56,1.3101152369010824
280,583,niagara_falls_one_day_sightseeing_tour_from_toronto,"food,_wine_&_nightlife",99.0,1.2955853553549133
1560,3585,overnight_camping_and_river-rafting_trip_in_squamish,recommended_experiences,425.24,1.2127316309146037
1301,3285,niagara_falls_day_tour_from_toronto,recommended_experiences,94.92,1.1977265352984703
605,1335,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",tours_&_sightseeing,72.45,1.1164224491838268
543,1202,call_of_the_wild_atv_tour,outdoor_activities,156.45,1.0907588019290664
1187,2606,niagara_falls_helicopter_tour,luxury_&_special_occasions,145.0,1.079110890710121
56,82,ultimate_day_tour_to_victoria,"cruises,_sailing_&_water_tours",363.56,1.0695187265419144
