,att_id,att_name,att_cat,att_price,score
6,6,whistler_small-group_day_trip_from_vancouver,featured_tours_and_tickets,145.0,5.0
5,5,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,featured_tours_and_tickets,204.42,3.4502993390760084
578,1303,vancouver_city_sightseeing_tour,tours_&_sightseeing,80.0,3.310111462360834
1412,3404,stanley_park_horse-drawn_tours,recommended_experiences,42.0,2.8711278198276413
702,1571,niagara_falls_canada_tour_from_niagara_usa,tours_&_sightseeing,156.71,2.8406988495496814
1109,2419,ottawa_river_historic_sightseeing_cruise,family_friendly,28.0,2.745813823366479
1047,2239,niagara_falls_day_tour_from_toronto,family_friendly,94.92,2.2083967260691466
77,135,summer_whale_watching_on_vancouver_island,"cruises,_sailing_&_water_tours",145.95,2.0779568505147474
0,0,vancouver_city_sightseeing_tour,featured_tours_and_tickets,80.0,2.006929197570572
585,1310,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",tours_&_sightseeing,158.0,1.9293449788787407
594,1323,niagara_on_the_lake_wine_tour_with_cheese_pairing,tours_&_sightseeing,83.62,1.8509411372764688
1439,3431,flavors_of_old_montreal_walking_tour,recommended_experiences,68.0,1.6986837599700306
916,2025,little_italy_walking_food_tour_in_vancouver,walking_&_biking_tours,73.0,1.6889910823118706
472,1081,2_hour_banff_horseback_riding_adventure,outdoor_activities,124.95,1.6716068720307082
1051,2243,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,family_friendly,57.5,1.576581345027657
595,1324,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,tours_&_sightseeing,136.26,1.4090219044337595
1468,3470,whistler_sasquatch_zipline,recommended_experiences,135.45,1.3933766266621526
1056,2248,niagara_on_the_lake_wine_tour_with_cheese_pairing,family_friendly,83.62,1.3714762440401582
581,1306,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,tours_&_sightseeing,149.89,1.3621750062589915
1055,2247,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,family_friendly,169.0,1.350467509265971
279,583,niagara_falls_one_day_sightseeing_tour_from_toronto,"food,_wine_&_nightlife",99.0,1.2956508951956172
1560,3585,overnight_camping_and_river-rafting_trip_in_squamish,recommended_experiences,425.24,1.2128011316624376
1300,3285,niagara_falls_day_tour_from_toronto,recommended_experiences,94.92,1.1978023037996894
1304,3289,quebec_city_walking_tour,recommended_experiences,30.99,1.1185854154769104
605,1335,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",tours_&_sightseeing,72.45,1.1165031640992398
542,1202,call_of_the_wild_atv_tour,outdoor_activities,156.45,1.0908489252488622
1187,2606,niagara_falls_helicopter_tour,luxury_&_special_occasions,145.0,1.0791980043660632
197,406,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,day_trips_&_excursions,210.0,1.0393076713012548
147,301,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,cultural_&_theme_tours,149.89,0.9967023112496202
1111,2421,interactive_pirate_cruise_from_granville_island,family_friendly,34.5,0.9518257648396862
1057,2249,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,family_friendly,136.25,0.9431942545920634
612,1343,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,tours_&_sightseeing,144.59,0.9150292681786665
972,2124,three_sisters_sea_kayaking_day_tour,water_sports,136.85,0.9128494177916655
877,1942,vancouver_biking_and_hiking_tour_including_lunch,walking_&_biking_tours,135.5,0.9050514135221208
1336,3321,vancouver_highlights_bike_tour,recommended_experiences,94.45,0.8963343084213956
1414,3406,wild_current_canoe_adventure_at_pyramid_lake,recommended_experiences,120.0,0.895870634839101
203,413,niagara_on_the_lake_wine_tour_with_cheese_pairing,day_trips_&_excursions,83.62,0.8874631325850858
616,1348,toronto's_original_brunch_food_tour,tours_&_sightseeing,99.0,0.8823816166779082
429,966,niagara_falls_helicopter_tour,outdoor_activities,145.0,0.8691224520124857
1331,3316,niagara-on-the-lake_wine_tour_and_tastings_with_transport,recommended_experiences,40.0,0.8606595740638718
1138,2462,skagway_shore_excursion:_full-day_tour_of_the_yukon,shore_excursions,157.45,0.8368075765991554
1065,2258,niagara_falls_helicopter_tour,family_friendly,145.0,0.8349818488208746
47,72,half-day_whale_watching_adventure_from_vancouver,"cruises,_sailing_&_water_tours",181.13,0.8339070593026179
1048,2240,quebec_city_walking_tour,family_friendly,30.99,0.8114090262764299
83,145,lady_muskoka_boat_cruise,"cruises,_sailing_&_water_tours",42.94,0.8072907656185576
1313,3298,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,recommended_experiences,57.5,0.7821447723044682
1330,3315,niagara_falls_platinum_tour_from_toronto_with_cruise_and_lunch,recommended_experiences,149.0,0.7706825776343635
851,1911,small-group_quebec_city_food_tour,walking_&_biking_tours,53.0,0.76984797562463
445,986,jasper_to_banff_one-way_tour,outdoor_activities,257.25,0.7504593844053269
466,1042,3_hour_whale_watching_tour,outdoor_activities,129.0,0.7226117252522125
852,1912,victoria_guided_food_and_history_tour,walking_&_biking_tours,63.0,0.7031249087197758
850,1910,quebec_city_walking_tour,walking_&_biking_tours,30.99,0.6906842709331384
1550,3570,squamish_cheakamus_white-water_rafting_from_whistler,recommended_experiences,120.74,0.6896895961097064
909,2016,downtown_toronto_bike_tour,walking_&_biking_tours,84.75,0.6861350610666882
1386,3374,niagara_falls_open-top_jet-boat_ride,recommended_experiences,79.04,0.683006151649921
88,150,victoria_whale_watching_tour_on_a_covered_vessel,"cruises,_sailing_&_water_tours",122.0,0.6763089285064653
1332,3317,niagara_on_the_lake_wine_tour_with_cheese_pairing,recommended_experiences,83.62,0.6671612917330308
1411,3403,whistler_wilderness_snowmobile_run,recommended_experiences,208.96,0.6301294092259792
607,1338,niagara_falls_one_day_sightseeing_tour_from_toronto,tours_&_sightseeing,99.0,0.6248488852853381
1308,3293,small-group_quebec_city_food_tour,recommended_experiences,53.0,0.6076068459674996
960,2086,whale-watching_tour_from_vancouver,water_sports,138.5,0.6076002697775661
297,606,3-hour_old_chinatown_food_tour_in_toronto,"food,_wine_&_nightlife",100.0,0.5988478307039442
589,1315,toronto_city_hop-on_hop-off_tour,tours_&_sightseeing,43.0,0.5841885116945083
31,41,vancouver_to_victoria_seaplane_flight,"air,_helicopter_&_balloon_tours",218.0,0.5812192053635871
1319,3304,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,recommended_experiences,204.41,0.574430646248833
208,419,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.5690414585983385
446,988,3_hour_banff_horseback_riding_adventures,outdoor_activities,170.1,0.5672991336098491
1183,2602,niagara_on_the_lake_wine_tour_with_cheese_pairing,luxury_&_special_occasions,83.62,0.5616753429930765
13,14,niagara_falls_helicopter_tour,"air,_helicopter_&_balloon_tours",145.0,0.5613130262429314
1309,3294,vancouver_city_hop-on_hop-off_tour,recommended_experiences,31.2,0.5549750405225885
1512,3517,maligne_lake_cruise,recommended_experiences,82.95,0.5471991134621063
464,1014,talking_trees_-_indigenous_walking_tour,outdoor_activities,40.0,0.5450661836683609
1342,3327,whale-watching_cruise_with_expert_naturalists,recommended_experiences,94.5,0.5419278275025622
1530,3540,little_italy_walking_food_tour_in_vancouver,recommended_experiences,73.0,0.5410787683133716
138,233,quebec_city_historic_discoverers_cruise,cultural_&_theme_tours,44.83,0.5343938102860618
265,567,small-group_quebec_city_food_tour,"food,_wine_&_nightlife",53.0,0.5287728902283872
52,78,victoria_whale_and_wildlife_cruise,"cruises,_sailing_&_water_tours",151.2,0.5261557754027929
46,70,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,"cruises,_sailing_&_water_tours",149.89,0.521760427503993
132,222,niagara_on_the_lake_wine_tour_with_cheese_pairing,cultural_&_theme_tours,83.62,0.5148129437991795
125,214,quebec_city_walking_tour,cultural_&_theme_tours,30.99,0.5140643019864337
961,2087,niagara_falls_open-top_jet-boat_ride,water_sports,79.04,0.5119253701145745
603,1333,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,tours_&_sightseeing,157.07,0.4829395603751141
766,1679,call_of_the_wild_atv_tour,tours_&_sightseeing,156.45,0.4811159724681608
482,1097,whistler_sasquatch_zipline,outdoor_activities,135.45,0.477799380678371
1016,2188,english_bay_jet_ski_tour_from_vancouver,water_sports,155.68,0.47182809583479557
579,1304,quebec_city_walking_tour,tours_&_sightseeing,30.99,0.470566459015254
629,1367,stanley_park_horse-drawn_tours,tours_&_sightseeing,42.0,0.45510421853012917
576,1301,niagara_falls_day_tour_from_toronto,tours_&_sightseeing,94.92,0.44754144353066566
60,88,quebec_city_historic_discoverers_cruise,"cruises,_sailing_&_water_tours",44.83,0.4455269373477068
266,568,victoria_guided_food_and_history_tour,"food,_wine_&_nightlife",63.0,0.43783373458122915
1303,3288,vancouver_city_sightseeing_tour,recommended_experiences,80.0,0.43761311906655564
590,1316,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,tours_&_sightseeing,204.42,0.43655539632693585
127,216,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,cultural_&_theme_tours,57.5,0.43531513212467815
1503,3507,niagara_falls_canada_tour_from_niagara_usa,recommended_experiences,156.7,0.43158003891439883
1327,3312,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,recommended_experiences,169.0,0.42995694651244154
1318,3303,victoria_guided_food_and_history_tour,recommended_experiences,63.0,0.42090296825357576
205,415,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,day_trips_&_excursions,157.07,0.4174707451241222
1343,3328,northern_lights_tour_from_yellowknife,recommended_experiences,100.0,0.404174706822287
1316,3301,quebec_city_sightseeing_tour,recommended_experiences,42.0,0.4028349125073058
1299,3284,walking_tour_of_old_montreal,recommended_experiences,29.5,0.40046338706053713
462,1012,summer_tour:_banff_and_its_wildlife,outdoor_activities,74.55,0.39506196038988867
959,2085,victoria_whale_and_wildlife_cruise,water_sports,151.2,0.39078558411770287
287,594,fine_dining_dinner_tour_in_whistler,"food,_wine_&_nightlife",131.24,0.3887880925213973
802,1739,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,tours_&_sightseeing,395.0,0.38227286282475176
196,405,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.379314438522411
49,75,whale-watching_cruise_with_expert_naturalists,"cruises,_sailing_&_water_tours",94.5,0.3779166328176593
1186,2605,niagara_falls_one_day_sightseeing_tour_from_toronto,luxury_&_special_occasions,99.0,0.37522457030361667
1519,3527,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,recommended_experiences,157.49,0.374882634523067
857,1917,gastronomic_gastown_walking_tour,walking_&_biking_tours,146.35,0.37449385643723715
1062,2255,medieval_times_dinner_and_tournament_toronto,family_friendly,68.99,0.371637023830972
400,861,butchart_gardens_tour_from_victoria,sightseeing_tickets_&_passes,73.5,0.36958681833123136
1122,2440,kingston_discovery_sightseeing_cruise,family_friendly,39.55,0.36275788871716336
162,325,niagara_falls_canada_tour_from_niagara_usa,cultural_&_theme_tours,156.71,0.3583161160489519
1314,3299,johnston_canyon_icewalk,recommended_experiences,79.8,0.35575891762052936
1348,3333,evening_wildlife_safari,recommended_experiences,58.8,0.35488423216739173
598,1327,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,tours_&_sightseeing,26.25,0.3513135958974332
1490,3494,beyond_the_bagel:_montreal_jewish_food_walking_tour,recommended_experiences,85.0,0.35055151464891066
1005,2176,squamish_elaho_white-water_rafting_from_vancouver,water_sports,215.24,0.34562889723580054
51,77,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island","cruises,_sailing_&_water_tours",72.45,0.34460650846907737
838,1832,private_arrival_transfer:_calgary_international_airport_to_banff,transfers_&_ground_transport,528.26,0.3342026889383875
1195,2646,3_hour_whale_watching_tour,luxury_&_special_occasions,129.0,0.3238380916833724
1315,3300,butchart_gardens_tour_from_victoria,recommended_experiences,73.5,0.3211262745035375
1532,3542,interactive_pirate_cruise_from_granville_island,recommended_experiences,34.5,0.3195756767667994
48,74,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,"cruises,_sailing_&_water_tours",136.26,0.3187305841683624
1196,2671,4-day_yukon_aurora_viewing_tour,luxury_&_special_occasions,702.45,0.3175494273875307
421,957,callaghan_valley_winter_snowmobile_tour,outdoor_activities,208.95,0.3169809001101855
424,960,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",outdoor_activities,72.45,0.31224285964707366
623,1357,full-day_niagara_falls_tour_from_toronto,tours_&_sightseeing,113.0,0.30617877745665895
609,1340,niagara_falls_helicopter_tour,tours_&_sightseeing,145.0,0.3042039371812354
1071,2265,whale-watching_tour_from_vancouver,family_friendly,138.5,0.301993293523911
419,955,northern_lights_tour_from_yellowknife,outdoor_activities,100.0,0.2978853407827996
587,1312,butchart_gardens_tour_from_victoria,tours_&_sightseeing,73.5,0.2966536882578357
1215,2702,lift_your_spirits!_distillery_and_cocktail_experience,luxury_&_special_occasions,105.0,0.2950049434959395
1184,2603,northern_lights_tour_from_yellowknife,luxury_&_special_occasions,100.0,0.29098321191173376
1320,3305,whistler_small-group_day_trip_from_vancouver,recommended_experiences,145.0,0.28894840304715486
881,1947,talking_trees_-_indigenous_walking_tour,walking_&_biking_tours,40.0,0.2886469682458781
1446,3440,top_of_gowlland_tod_hike_in_victoria,recommended_experiences,86.0,0.28807940652022945
604,1334,evening_wildlife_safari,tours_&_sightseeing,58.8,0.2795261320560219
858,1918,private_tour:_quebec_city_walking_tour,walking_&_biking_tours,25.72,0.27718884455049425
95,162,ottawa_river_historic_sightseeing_cruise,"cruises,_sailing_&_water_tours",28.0,0.27430956939128154
270,574,gastronomic_gastown_walking_tour,"food,_wine_&_nightlife",146.35,0.2721146094250287
1,1,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,featured_tours_and_tickets,210.0,0.2671837195825181
