,att_id,att_name,att_cat,att_price,score
6,6,whistler_small-group_day_trip_from_vancouver,featured_tours_and_tickets,145.0,5.0
620,1355,ultimate_day_tour_to_victoria,tours_&_sightseeing,363.56,4.882804545424993
212,428,ultimate_day_tour_to_victoria,day_trips_&_excursions,363.56,3.659993737666334
5,5,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,featured_tours_and_tickets,204.42,3.4502917186880695
1388,3377,ultimate_day_tour_to_victoria,recommended_experiences,363.56,3.373427790924777
577,1303,vancouver_city_sightseeing_tour,tours_&_sightseeing,80.0,3.310118421064607
1412,3404,stanley_park_horse-drawn_tours,recommended_experiences,42.0,2.8711241878963305
701,1571,niagara_falls_canada_tour_from_niagara_usa,tours_&_sightseeing,156.71,2.840695273242528
1109,2419,ottawa_river_historic_sightseeing_cruise,family_friendly,28.0,2.7458106539611076
1189,2609,ultimate_day_tour_to_victoria,luxury_&_special_occasions,363.56,2.7226269675178774
1047,2239,niagara_falls_day_tour_from_toronto,family_friendly,94.92,2.208387787850478
77,135,summer_whale_watching_on_vancouver_island,"cruises,_sailing_&_water_tours",145.95,2.077952385915883
0,0,vancouver_city_sightseeing_tour,featured_tours_and_tickets,80.0,2.0069195046631654
584,1310,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",tours_&_sightseeing,158.0,1.9293418055340192
593,1323,niagara_on_the_lake_wine_tour_with_cheese_pairing,tours_&_sightseeing,83.62,1.8509336347776826
1438,3431,flavors_of_old_montreal_walking_tour,recommended_experiences,68.0,1.6986802943599084
916,2025,little_italy_walking_food_tour_in_vancouver,walking_&_biking_tours,73.0,1.6889899973465055
471,1081,2_hour_banff_horseback_riding_adventure,outdoor_activities,124.95,1.671598735681565
1051,2243,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,family_friendly,57.5,1.5765751825469783
962,2088,ultimate_day_tour_to_victoria,water_sports,363.56,1.50082898859263
594,1324,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,tours_&_sightseeing,136.26,1.4090136488142162
1467,3470,whistler_sasquatch_zipline,recommended_experiences,135.45,1.3933732042185156
1056,2248,niagara_on_the_lake_wine_tour_with_cheese_pairing,family_friendly,83.62,1.3714681058800442
580,1306,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,tours_&_sightseeing,149.89,1.3621658007015165
1055,2247,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,family_friendly,169.0,1.3504602843273108
400,887,ultimate_day_tour_to_victoria,sightseeing_tickets_&_passes,363.56,1.3101740597637368
277,583,niagara_falls_one_day_sightseeing_tour_from_toronto,"food,_wine_&_nightlife",99.0,1.295643937779704
1559,3585,overnight_camping_and_river-rafting_trip_in_squamish,recommended_experiences,425.24,1.212794476576696
1300,3285,niagara_falls_day_tour_from_toronto,recommended_experiences,94.92,1.1977957790352902
1304,3289,quebec_city_walking_tour,recommended_experiences,30.99,1.1185789527113508
603,1335,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",tours_&_sightseeing,72.45,1.1164961975105792
541,1202,call_of_the_wild_atv_tour,outdoor_activities,156.45,1.0908410333502803
1186,2606,niagara_falls_helicopter_tour,luxury_&_special_occasions,145.0,1.0791902136996352
56,82,ultimate_day_tour_to_victoria,"cruises,_sailing_&_water_tours",363.56,1.0696187046087742
196,406,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,day_trips_&_excursions,210.0,1.0393001228496344
146,301,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,cultural_&_theme_tours,149.89,0.9966946110708075
440,980,ultimate_day_tour_to_victoria,outdoor_activities,363.56,0.9901441565091265
1111,2421,interactive_pirate_cruise_from_granville_island,family_friendly,34.5,0.9518188721150355
1057,2249,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,family_friendly,136.25,0.9431869149493056
610,1343,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,tours_&_sightseeing,144.59,0.9150217557227134
972,2124,three_sisters_sea_kayaking_day_tour,water_sports,136.85,0.9128410892114459
877,1942,vancouver_biking_and_hiking_tour_including_lunch,walking_&_biking_tours,135.5,0.9050435702291957
1336,3321,vancouver_highlights_bike_tour,recommended_experiences,94.45,0.896329985510366
1414,3406,wild_current_canoe_adventure_at_pyramid_lake,recommended_experiences,120.0,0.895865480892342
202,413,niagara_on_the_lake_wine_tour_with_cheese_pairing,day_trips_&_excursions,83.62,0.8874546070481795
614,1348,toronto's_original_brunch_food_tour,tours_&_sightseeing,99.0,0.8823748054220807
428,966,niagara_falls_helicopter_tour,outdoor_activities,145.0,0.8691149208979883
1331,3316,niagara-on-the-lake_wine_tour_and_tastings_with_transport,recommended_experiences,40.0,0.8606516989491204
1138,2462,skagway_shore_excursion:_full-day_tour_of_the_yukon,shore_excursions,157.45,0.8368003262611283
1064,2258,niagara_falls_helicopter_tour,family_friendly,145.0,0.834978528710932
47,72,half-day_whale_watching_adventure_from_vancouver,"cruises,_sailing_&_water_tours",181.13,0.8338998341665139
869,1931,ultimate_day_tour_to_victoria,walking_&_biking_tours,363.56,0.8296988335244925
1048,2240,quebec_city_walking_tour,family_friendly,30.99,0.8114004308746223
1071,2266,ultimate_day_tour_to_victoria,family_friendly,363.56,0.8088062508702533
83,145,lady_muskoka_boat_cruise,"cruises,_sailing_&_water_tours",42.94,0.807283406404556
1313,3298,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,recommended_experiences,57.5,0.782138414451132
1330,3315,niagara_falls_platinum_tour_from_toronto_with_cruise_and_lunch,recommended_experiences,149.0,0.7706755365004312
850,1911,small-group_quebec_city_food_tour,walking_&_biking_tours,53.0,0.7698409417423612
445,986,jasper_to_banff_one-way_tour,outdoor_activities,257.25,0.7504535628166402
465,1042,3_hour_whale_watching_tour,outdoor_activities,129.0,0.7226051017947862
851,1912,victoria_guided_food_and_history_tour,walking_&_biking_tours,63.0,0.7031185067703165
849,1910,quebec_city_walking_tour,walking_&_biking_tours,30.99,0.6906782902266811
1549,3570,squamish_cheakamus_white-water_rafting_from_whistler,recommended_experiences,120.74,0.6896832587050374
909,2016,downtown_toronto_bike_tour,walking_&_biking_tours,84.75,0.6861288067380814
1385,3374,niagara_falls_open-top_jet-boat_ride,recommended_experiences,79.04,0.6829999245076835
88,150,victoria_whale_watching_tour_on_a_covered_vessel,"cruises,_sailing_&_water_tours",122.0,0.6763024464056685
1332,3317,niagara_on_the_lake_wine_tour_with_cheese_pairing,recommended_experiences,83.62,0.6671549934969923
1411,3403,whistler_wilderness_snowmobile_run,recommended_experiences,208.96,0.6301227020699717
605,1338,niagara_falls_one_day_sightseeing_tour_from_toronto,tours_&_sightseeing,99.0,0.6248425893512913
1308,3293,small-group_quebec_city_food_tour,recommended_experiences,53.0,0.6076004388878896
960,2086,whale-watching_tour_from_vancouver,water_sports,138.5,0.607594697819577
295,606,3-hour_old_chinatown_food_tour_in_toronto,"food,_wine_&_nightlife",100.0,0.5988412909632694
588,1315,toronto_city_hop-on_hop-off_tour,tours_&_sightseeing,43.0,0.5841828821982139
31,41,vancouver_to_victoria_seaplane_flight,"air,_helicopter_&_balloon_tours",218.0,0.5812133407092572
1319,3304,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,recommended_experiences,204.41,0.5744248405787216
206,419,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.5690356997536308
446,988,3_hour_banff_horseback_riding_adventures,outdoor_activities,170.1,0.5672933899037996
1183,2602,niagara_on_the_lake_wine_tour_with_cheese_pairing,luxury_&_special_occasions,83.62,0.5616693871931911
13,14,niagara_falls_helicopter_tour,"air,_helicopter_&_balloon_tours",145.0,0.5613070735911324
1309,3294,vancouver_city_hop-on_hop-off_tour,recommended_experiences,31.2,0.5549689341739594
1511,3517,maligne_lake_cruise,recommended_experiences,82.95,0.5471928137190564
463,1014,talking_trees_-_indigenous_walking_tour,outdoor_activities,40.0,0.5450593805425431
1342,3327,whale-watching_cruise_with_expert_naturalists,recommended_experiences,94.5,0.5419223564334473
1529,3540,little_italy_walking_food_tour_in_vancouver,recommended_experiences,73.0,0.541073043663885
137,233,quebec_city_historic_discoverers_cruise,cultural_&_theme_tours,44.83,0.5343884568698083
264,567,small-group_quebec_city_food_tour,"food,_wine_&_nightlife",53.0,0.5287673246933561
52,78,victoria_whale_and_wildlife_cruise,"cruises,_sailing_&_water_tours",151.2,0.5261505457564472
46,70,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,"cruises,_sailing_&_water_tours",149.89,0.5217551316647471
132,222,niagara_on_the_lake_wine_tour_with_cheese_pairing,cultural_&_theme_tours,83.62,0.5148074995588905
125,214,quebec_city_walking_tour,cultural_&_theme_tours,30.99,0.5140586554847997
961,2087,niagara_falls_open-top_jet-boat_ride,water_sports,79.04,0.5119197943891544
765,1679,call_of_the_wild_atv_tour,tours_&_sightseeing,156.45,0.48111019471469224
481,1097,whistler_sasquatch_zipline,outdoor_activities,135.45,0.47779441461495237
1016,2188,english_bay_jet_ski_tour_from_vancouver,water_sports,155.68,0.4718230772714281
578,1304,quebec_city_walking_tour,tours_&_sightseeing,30.99,0.4705615036054869
628,1367,stanley_park_horse-drawn_tours,tours_&_sightseeing,42.0,0.455099188702069
575,1301,niagara_falls_day_tour_from_toronto,tours_&_sightseeing,94.92,0.44753632283921607
61,88,quebec_city_historic_discoverers_cruise,"cruises,_sailing_&_water_tours",44.83,0.4455226692243168
265,568,victoria_guided_food_and_history_tour,"food,_wine_&_nightlife",63.0,0.43782890700393534
1303,3288,vancouver_city_sightseeing_tour,recommended_experiences,80.0,0.43760855436378954
589,1316,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,tours_&_sightseeing,204.42,0.4365503188991766
127,216,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,cultural_&_theme_tours,57.5,0.4353103264309379
1502,3507,niagara_falls_canada_tour_from_niagara_usa,recommended_experiences,156.7,0.4315757093020247
1327,3312,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,recommended_experiences,169.0,0.42995239614085595
1318,3303,victoria_guided_food_and_history_tour,recommended_experiences,63.0,0.4208977136769592
1343,3328,northern_lights_tour_from_yellowknife,recommended_experiences,100.0,0.40417004122166683
1316,3301,quebec_city_sightseeing_tour,recommended_experiences,42.0,0.402830649984324
1299,3284,walking_tour_of_old_montreal,recommended_experiences,29.5,0.4004588058982451
461,1012,summer_tour:_banff_and_its_wildlife,outdoor_activities,74.55,0.39505706081863157
959,2085,victoria_whale_and_wildlife_cruise,water_sports,151.2,0.3907812958097203
285,594,fine_dining_dinner_tour_in_whistler,"food,_wine_&_nightlife",131.24,0.38878343013268085
801,1739,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,tours_&_sightseeing,395.0,0.3822686484818335
195,405,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.3793098845438457
49,75,whale-watching_cruise_with_expert_naturalists,"cruises,_sailing_&_water_tours",94.5,0.37791248242078
1185,2605,niagara_falls_one_day_sightseeing_tour_from_toronto,luxury_&_special_occasions,99.0,0.37522028672285485
1518,3527,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,recommended_experiences,157.49,0.37487884973284213
856,1917,gastronomic_gastown_walking_tour,walking_&_biking_tours,146.35,0.37448952701394883
1062,2255,medieval_times_dinner_and_tournament_toronto,family_friendly,68.99,0.37163274532580587
398,861,butchart_gardens_tour_from_victoria,sightseeing_tickets_&_passes,73.5,0.3695822183948803
1122,2440,kingston_discovery_sightseeing_cruise,family_friendly,39.55,0.36275371345651136
161,325,niagara_falls_canada_tour_from_niagara_usa,cultural_&_theme_tours,156.71,0.3583120054775993
1314,3299,johnston_canyon_icewalk,recommended_experiences,79.8,0.3557546726934914
1347,3333,evening_wildlife_safari,recommended_experiences,58.8,0.3548801514148835
597,1327,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,tours_&_sightseeing,26.25,0.35130941569053153
1489,3494,beyond_the_bagel:_montreal_jewish_food_walking_tour,recommended_experiences,85.0,0.3505471844889661
1005,2176,squamish_elaho_white-water_rafting_from_vancouver,water_sports,215.24,0.3456245837515739
51,77,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island","cruises,_sailing_&_water_tours",72.45,0.3446025431130957
837,1832,private_arrival_transfer:_calgary_international_airport_to_banff,transfers_&_ground_transport,528.26,0.33419884007455
1195,2646,3_hour_whale_watching_tour,luxury_&_special_occasions,129.0,0.323834045821705
1315,3300,butchart_gardens_tour_from_victoria,recommended_experiences,73.5,0.32112230439575173
1531,3542,interactive_pirate_cruise_from_granville_island,recommended_experiences,34.5,0.3195710677376719
48,74,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,"cruises,_sailing_&_water_tours",136.26,0.3187269219295909
1196,2671,4-day_yukon_aurora_viewing_tour,luxury_&_special_occasions,702.45,0.3175451752089607
420,957,callaghan_valley_winter_snowmobile_tour,outdoor_activities,208.95,0.31697683554177275
423,960,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",outdoor_activities,72.45,0.31223899282098777
622,1357,full-day_niagara_falls_tour_from_toronto,tours_&_sightseeing,113.0,0.30617467626656353
607,1340,niagara_falls_helicopter_tour,tours_&_sightseeing,145.0,0.304200348969606
1070,2265,whale-watching_tour_from_vancouver,family_friendly,138.5,0.3019890982216911
418,955,northern_lights_tour_from_yellowknife,outdoor_activities,100.0,0.2978816248016359
586,1312,butchart_gardens_tour_from_victoria,tours_&_sightseeing,73.5,0.2966496959248
1215,2702,lift_your_spirits!_distillery_and_cocktail_experience,luxury_&_special_occasions,105.0,0.29500125254188087
1184,2603,northern_lights_tour_from_yellowknife,luxury_&_special_occasions,100.0,0.29097929494391916
1320,3305,whistler_small-group_day_trip_from_vancouver,recommended_experiences,145.0,0.28894466033391364
881,1947,talking_trees_-_indigenous_walking_tour,walking_&_biking_tours,40.0,0.28864322815173415
1445,3440,top_of_gowlland_tod_hike_in_victoria,recommended_experiences,86.0,0.2880762193685641
602,1334,evening_wildlife_safari,tours_&_sightseeing,58.8,0.2795226538810671
857,1918,private_tour:_quebec_city_walking_tour,walking_&_biking_tours,25.72,0.2771853866836894
95,162,ottawa_river_historic_sightseeing_cruise,"cruises,_sailing_&_water_tours",28.0,0.2743060321587717
