,att_id,att_name,att_cat,att_price,score
6,6,whistler_small-group_day_trip_from_vancouver,featured_tours_and_tickets,145.0,4.999999999999999
5,5,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,featured_tours_and_tickets,204.42,3.450300156860847
576,1303,vancouver_city_sightseeing_tour,tours_&_sightseeing,80.0,3.310110788669949
1407,3404,stanley_park_horse-drawn_tours,recommended_experiences,42.0,2.8711359909744236
700,1571,niagara_falls_canada_tour_from_niagara_usa,tours_&_sightseeing,156.71,2.8407070238695913
1105,2419,ottawa_river_historic_sightseeing_cruise,family_friendly,28.0,2.7458282213315255
1044,2239,niagara_falls_day_tour_from_toronto,family_friendly,94.92,2.208411739012413
77,135,summer_whale_watching_on_vancouver_island,"cruises,_sailing_&_water_tours",145.95,2.0779659117692115
0,0,vancouver_city_sightseeing_tour,featured_tours_and_tickets,80.0,2.006943345954021
583,1310,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",tours_&_sightseeing,158.0,1.9293520164016422
592,1323,niagara_on_the_lake_wine_tour_with_cheese_pairing,tours_&_sightseeing,83.62,1.8509558755027444
1434,3431,flavors_of_old_montreal_walking_tour,recommended_experiences,68.0,1.6986885959176907
913,2025,little_italy_walking_food_tour_in_vancouver,walking_&_biking_tours,73.0,1.6889975608204866
470,1081,2_hour_banff_horseback_riding_adventure,outdoor_activities,124.95,1.6716210470982786
1048,2243,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,family_friendly,57.5,1.576593182225216
593,1324,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,tours_&_sightseeing,136.26,1.4090343826709195
1463,3470,whistler_sasquatch_zipline,recommended_experiences,135.45,1.3933831506523768
1052,2248,niagara_on_the_lake_wine_tour_with_cheese_pairing,family_friendly,83.62,1.3714904030900743
579,1306,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,tours_&_sightseeing,149.89,1.362189560575657
1051,2247,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,family_friendly,169.0,1.3504787725933962
277,583,niagara_falls_one_day_sightseeing_tour_from_toronto,"food,_wine_&_nightlife",99.0,1.29566005504428
1555,3585,overnight_camping_and_river-rafting_trip_in_squamish,recommended_experiences,425.24,1.2128105203092574
1296,3285,niagara_falls_day_tour_from_toronto,recommended_experiences,94.92,1.1978134715214064
1300,3289,quebec_city_walking_tour,recommended_experiences,30.99,1.1185973833946354
603,1335,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",tours_&_sightseeing,72.45,1.1165146861202204
540,1202,call_of_the_wild_atv_tour,outdoor_activities,156.45,1.090861141775509
1183,2606,niagara_falls_helicopter_tour,luxury_&_special_occasions,145.0,1.079210584162501
196,406,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,day_trips_&_excursions,210.0,1.0393207517424454
146,301,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,cultural_&_theme_tours,149.89,0.9967162729050661
1107,2421,interactive_pirate_cruise_from_granville_island,family_friendly,34.5,0.9518373408343156
1053,2249,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,family_friendly,136.25,0.9432057130465561
610,1343,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,tours_&_sightseeing,144.59,0.915040343094675
969,2124,three_sisters_sea_kayaking_day_tour,water_sports,136.85,0.9128623419604194
874,1942,vancouver_biking_and_hiking_tour_including_lunch,walking_&_biking_tours,135.5,0.9050628744910058
1331,3321,vancouver_highlights_bike_tour,recommended_experiences,94.45,0.896343041049834
1409,3406,wild_current_canoe_adventure_at_pyramid_lake,recommended_experiences,120.0,0.895877273445662
